TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
1475270014235.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270014337.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270014505.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270014669.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270014837.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270015069.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270015169.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270015337.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270015505.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270015672.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270016001.0000,1,46.2173,no,unknown,unknown,unknown,Unknown,-17.7295,26.4663,1.5570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1475270016039.0000,1,44.6533,no,unknown,unknown,unknown,Unknown,-17.2836,26.4994,1.1735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1475270016172.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270016337.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270016605.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270016673.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270016837.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270017005.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270017173.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270017501.0000,2,50.8180,no,unknown,unknown,unknown,Unknown,-17.1991,26.4190,-2.5520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.2391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1475270017538.0000,2,53.1482,no,unknown,unknown,unknown,Unknown,-18.1975,29.3615,3.1857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.6592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1475270017673.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270017837.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270018105.0000,2,45.7866,no,unknown,unknown,unknown,Unknown,-16.3069,32.4053,2.1442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1475270018204.0000,2,39.1486,no,unknown,unknown,unknown,Unknown,-15.9028,33.8730,0.6964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1475270018373.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270018505.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270018673.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270018941.0000,2,48.9833,no,unknown,unknown,unknown,Unknown,-19.1884,34.0775,5.1644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1475270019040.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270019173.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270019341.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270019505.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270019773.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270019841.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270020005.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270020173.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270020341.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270020671.0000,3,58.7869,no,unknown,unknown,unknown,Unknown,-19.9557,26.2467,4.9513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.9571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
1475270020741.0000,3,66.9635,yes,unknown,unknown,unknown,Unknown,-27.1940,24.1115,4.1889,0.0022,0.0070,0.6302,0.0177,0.0044,0.2921,0.1966,-0.9781,0.1733,0.0001,0.0006,0.0531,0.0016,1.8031,0.0000,0.0014,0.2347,0.4888,0.0099,0.0068,9.2113,0.1916,0.0000,39.5965,0.0062,0.0009,0.0986,0.0057,0.0007,3.2543,0.0018,0.0016,0.0013,0.0020,0.0018,0.0044,0.0000,34.9803,2.2978,2.2978,0.0018,0.0317,
1475270020873.0000,3,73.9487,yes,unknown,unknown,unknown,Unknown,-30.9807,13.2705,-2.7005,0.0029,0.0154,0.7055,0.0101,0.0046,0.6186,0.1955,-0.0771,0.5109,0.0000,0.0002,0.0172,0.0734,0.1039,0.0000,0.0010,0.0069,0.6133,0.0012,0.0010,26.0946,0.1264,0.0099,85.1434,0.0003,0.0009,0.1599,0.0209,0.0021,3.5134,0.0018,0.0017,0.0015,0.0020,0.0018,0.0046,0.0000,17.5038,2.2978,2.2978,0.0018,0.0318,
1475270021041.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270021309.0000,3,46.0616,yes,unknown,unknown,unknown,Unknown,3.2879,23.6116,-14.7941,0.0068,0.1415,1.5843,0.0018,0.0056,5.0523,0.2797,-4.8359,12.7395,0.0000,1.0437,0.1986,0.0590,0.0011,0.0000,0.0015,0.0079,0.0635,15.0034,0.0010,72.8627,3.5065,0.0006,42.0109,0.0000,0.0004,0.0454,4.1824,0.0215,30.3515,0.0018,0.0017,0.0016,0.0020,0.0018,0.0056,0.0000,11.6699,2.2994,2.2994,0.0018,0.0501,
1475270021372.0000,3,46.4623,yes,unknown,unknown,unknown,Unknown,-0.8122,16.7886,2.0871,0.0007,31.2680,1.9666,0.1619,0.0000,98.6943,95.2306,-31.3751,98.6664,0.0001,99.5903,75.2288,0.0000,0.0006,0.0000,0.0012,4.0560,0.0382,0.9240,0.0103,85.0253,87.0031,0.0012,73.9291,0.0001,0.0004,0.0036,2.7107,0.0254,26.3630,0.0014,0.0013,0.0016,0.0019,0.0018,0.0000,20.6454,8.7529,2.3976,2.3976,0.0018,24.4456,
1475270021541.0000,3,47.3235,yes,unknown,unknown,unknown,Unknown,-0.5381,10.6473,-0.8266,0.0004,38.7790,1.8634,0.1174,0.0000,99.3207,10.0161,-30.5891,99.4741,0.0001,99.1723,91.4097,0.0000,0.0003,0.0001,0.0009,2.4347,0.0153,0.3530,0.0051,81.9850,38.1607,0.0002,90.6408,0.0004,0.0028,0.0056,0.7864,0.0327,30.0025,0.0011,0.0011,0.0013,0.0019,0.0018,0.0000,16.5181,7.0029,2.3887,2.3887,0.0018,39.3987,
1475270021709.0000,3,49.6623,no,unknown,unknown,unknown,Scream,3.0903,5.4607,-3.5805,0.0004,43.0125,1.9283,0.0981,0.0000,99.4651,0.2298,-29.8035,99.6399,0.0000,98.6295,94.8276,0.0000,0.0002,0.0047,0.0003,0.6889,0.0012,0.0437,0.0008,83.8919,1.6628,0.0004,96.4697,0.0002,0.0199,0.0171,0.0543,0.1446,54.0109,0.0008,0.0008,0.0011,0.0019,0.0018,0.0000,16.5181,0.0075,2.3889,2.3889,0.0018,59.3421,
1475270021873.0000,3,48.3132,no,unknown,unknown,unknown,Scream,-2.6053,-1.7390,-7.0130,0.0002,19.0064,1.2697,0.1933,0.0000,98.4088,0.1934,-29.3277,98.1051,0.0000,96.9146,96.1385,0.0000,0.0002,0.6626,0.0003,0.1688,0.0002,0.0098,0.0001,59.1176,0.0366,0.0001,98.2913,0.0006,0.3298,0.0155,0.0018,0.0554,43.1259,0.0004,0.0004,0.0008,0.0018,0.0018,0.0000,16.5181,0.0030,2.3890,2.3890,0.0018,76.9207,
1475270022041.0000,3,49.6547,no,unknown,unknown,unknown,Scream,-1.7812,-5.7153,-8.7769,0.0001,3.6255,0.6670,0.3739,0.0000,91.4511,0.1927,-22.2277,81.7933,0.0000,89.6139,97.0141,0.0000,0.0004,0.3650,0.0003,0.0289,0.0001,0.0061,0.0001,24.0195,0.0035,0.0087,96.2921,0.0008,12.1247,0.0320,0.0002,0.0162,16.1052,0.0004,0.0004,0.0010,0.0018,0.0018,0.0000,13.7651,0.0046,2.3738,2.3738,0.0018,64.3716,
1475270022209.0000,3,49.9187,no,unknown,unknown,unknown,Scream,-0.9930,-4.0498,-0.7620,0.0001,1.4171,0.4937,0.4132,0.0000,80.8215,0.1930,10.5012,58.4072,0.0000,82.9572,97.1687,0.0000,0.0006,0.2642,0.0004,0.0270,0.0004,0.0021,0.0001,7.5845,0.0179,0.0012,97.3144,0.0002,88.8245,0.0374,0.0000,0.0103,9.7091,0.0003,0.0013,0.0027,0.0018,0.0018,0.0000,11.7987,0.1313,2.3629,2.3629,0.0018,55.1928,
1475270022373.0000,3,48.1953,no,unknown,unknown,unknown,Scream,-3.8916,-5.2666,3.1679,0.0001,0.1116,0.4320,0.0060,0.0000,22.9664,0.1960,34.1474,36.8090,0.0000,14.0304,91.8682,0.0000,0.0002,0.1043,0.0001,0.0142,0.0002,0.0027,0.0002,0.5659,0.1610,0.0000,96.5996,0.0003,96.0348,0.0132,0.0000,0.0034,1.5157,0.0001,0.0028,0.0096,0.0018,0.0018,0.0000,11.7987,9.1184,2.3622,2.3622,0.0018,55.1850,
1475270022541.0000,3,49.0906,no,unknown,unknown,unknown,Unknown,-2.7930,-6.1997,1.4001,0.0001,0.0913,0.4279,0.0033,0.0000,20.3923,0.1981,38.2184,40.2385,0.0000,5.5202,94.3257,0.0000,0.0002,0.0572,0.0002,0.0226,0.0002,0.0042,0.0014,0.1368,0.2638,0.0027,95.9303,0.0003,99.7795,0.0151,0.0000,0.0012,0.9092,0.0001,0.0047,0.0125,0.0018,0.0018,0.0000,0.0013,23.3751,2.3059,2.3059,0.0018,41.2418,
1475270022709.0000,3,47.5121,no,unknown,unknown,unknown,Unknown,-12.2568,-6.5270,12.6488,0.0001,0.0596,0.4263,0.0028,0.0000,12.3351,0.2122,39.8479,26.7183,0.0000,0.0186,85.7160,0.0000,0.0039,0.0137,0.0001,0.1586,0.0009,0.0194,0.0205,0.0571,0.9101,0.0002,95.6669,0.0002,99.8049,0.0040,0.0003,0.0014,0.2647,0.0001,0.0074,0.0486,0.0018,0.0018,0.0000,0.0000,37.6412,2.2980,2.2980,0.0018,27.0728,
1475270022973.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270023011.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270023173.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270023341.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1475270023505.0000,nan,nan,no,unknown,unknown,unknown,unknown,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
